Shipment_ID,Origin,Destination,Cargo_Type,Weight_kg,Volume_m3,Departure_Date,Arrival_Date,Carrier,Cost_USD,Status,Priority,Packaging_Type,Customer_ID,Tracking_Number,Warehouse_Location,Transit_Time_Days,Distance_km,Num_Checkpoints,Temperature_C,Humidity_Percent,Delay_Hours,Fuel_Consumed_L,CO2_Emissions_kg,Handling_Events,Insurance_Value_USD,Cargo_Value_USD,Customs_Fees_USD,No_of_Items,Vibration_Events,Transport_Method
S2091,Lake Jacobview,Richardborough,Furniture,33.1,83.56,30-07-2025,02-08-2025,RapidTrans,2998.7,In Transit,Medium,Box,2788175e-3af4-45d3-8e34-5a6e8d05fdc8,2.71153E+11,North Evan,7,4260,1,0.4,46,0,597.4,1601.03,2,29302,20838,3354,387,1,Ship
S2092,Oliviaville,Cameronmouth,Chemicals,4382.05,84.94,30-06-2025,11-07-2025,BlueCargo,5320.95,Delayed,Medium,Box,a69a8a09-ba44-4876-a625-410256ca4624,3.61002E+12,East Joshuaburgh,3,179,3,32.6,27,4,1496.7,4011.16,6,16137,114492,1478,706,10,Road
S2093,Robbinsville,Crystalshire,Furniture,4686.24,44.94,25-07-2025,06-08-2025,CargoIndia,6703.64,Delayed,Medium,Box,8c52f17e-542f-4dd6-a099-0013f00ccd45,3.17855E+12,Julietown,4,3136,5,-2.6,13,0,20255.8,54285.54,3,16575,83502,997,1199,12,Road
S2094,West Tylerland,Port Christopherport,Food,2579.65,39.1,07-07-2025,12-07-2025,RapidTrans,3628.15,Awaiting Pickup,High,Container,e99fa6a8-e0b9-4bf3-a85a-896e9e34c6c3,5.95759E+11,Johnmouth,2,1315,6,-0.8,10,0,10112.7,27102.04,2,28934,64947,2880,482,15,Road
S2095,Robbinsville,South Zacharyland,Books,207.95,85.82,11-07-2025,25-07-2025,BlueCargo,2819.15,Awaiting Pickup,High,Pallet,44920537-2bf1-4ae4-badc-274dabe462fb,1.66739E+12,North Bryanside,4,3506,5,25,50,0,3617.7,9695.44,6,19218,53187,2444,378,14,Road
S2096,Rogersville,Lake Jacobview,Books,84.98,22.25,26-07-2025,01-08-2025,RapidTrans,1566.48,In Transit,Low,Pallet,0012cd9d-9f1f-4316-ada9-0f1d0cd427c4,6.40454E+12,Brandonburgh,2,2518,4,33.7,34,0,1182.2,3168.3,7,8690,12188,83,1399,7,Rail
S2097,Port Christopherport,West Jeffrey,Books,2289.36,64.27,09-08-2025,19-08-2025,EcoFreight,5030.56,Delivered,High,Box,427d7e37-c3f6-4a55-a5bb-6c81253fcfb6,3.4214E+12,East James,9,4197,1,5.3,39,0,52272.6,140090.57,1,20989,95736,1925,810,0,Ship
S2098,Port Jenniferhaven,Bakermouth,Electronics,2547.21,78.72,06-08-2025,11-08-2025,RapidTrans,3962.41,In Transit,High,Pallet,bcdbc237-a72b-4e50-9942-281a38c1c3e4,9.38201E+12,Andrewsshire,2,1256,2,34.6,43,0,18901,50654.68,2,15327,79109,1602,1003,3,Road
S2099,Buchananchester,Fosterland,Books,2660.44,16.64,29-06-2025,08-07-2025,EcoFreight,3504.84,Delivered,Low,Box,c8a85adb-e2d8-4df7-ac9b-25008566fb75,5.20045E+12,South Jasminebury,6,1356,1,23.4,63,0,3817.6,10231.17,6,19894,72034,1689,262,11,Road
S2100,Josephton,Richardborough,Chemicals,4179.07,,03-08-2025,05-08-2025,RapidTrans,,Delivered,Low,Box,46367d30-89b3-4abe-8da7-6cf11f10731c,2.08308E+12,East Eric,5,1135,3,17.5,72,0,10900.5,29213.34,5,18343,59174,974,580,1,Road
S2101,Fosterland,Richardview,Chemicals,,54.86,02-08-2025,08-08-2025,BlueCargo,,In Transit,High,Container,2c28cb9c-5de7-47a6-9f68-03ad849253be,3.85267E+12,Ramirezberg,2,1341,6,26.6,49,0,8172.7,21902.84,4,14001,147916,1325,970,3,Rail
S2102,West Marieland,Lake Micheleberg,Food,2037.95,40.55,22-07-2025,30-07-2025,BlueCargo,3865.95,Delivered,Medium,Pallet,c3d1cc5d-25f8-47a0-8ad4-75b5af2ce5d9,8.99108E+12,Torresside,5,2845,6,-0.2,66,0,24501,65662.68,7,20455,69909,2513,204,11,Ship
S2103,Donnachester,South Zacharyland,Electronics,2086.81,,19-08-2025,29-08-2025,CargoIndia,,Delivered,Low,Crate,302b903a-42ee-4557-9df5-fd33ee3081df,5.67144E+11,North Andrewside,1,191,1,6.3,43,0,,,7,12215,28210,960,437,13,Road
S2104,Cameronmouth,New Yeseniaville,Apparel,3949.96,25.72,25-07-2025,01-08-2025,EcoFreight,6275.66,Delivered,Low,Box,991d4675-a0f8-40ce-b2c4-bda39a322dc2,9.78038E+12,West Richard,1,4137,4,20.1,86,0,,,7,12172,61905,2242,502,3,Air
S2105,New Yeseniaville,Edwardville,Books,2056.84,94.54,23-07-2025,28-07-2025,FastTrack,5449.24,In Transit,Medium,Box,a3d36599-d610-4ce3-a3f5-5e53a8499fee,3.73509E+12,Debbiemouth,9,4894,5,18.5,26,0,50322.9,134865.37,4,24566,139392,796,914,8,Ship
S2106,Fosterland,Richardborough,Machinery,3211.19,40.9,27-07-2025,06-08-2025,BlueCargo,5599.19,In Transit,Medium,Crate,649aa953-e298-4401-a19d-912a9b9ebbd2,8.99347E+12,Ramirezhaven,7,3958,2,3.8,27,0,64427.6,172665.97,7,19370,61793,1351,1241,10,Ship
S2107,Robbinsville,Josephton,Apparel,1473.18,68.24,19-07-2025,02-08-2025,BlueCargo,3007.08,Delayed,Low,Box,03dabc8b-5340-4bc1-8b01-486786f9cd9a,7.76177E+12,Lake Sarah,7,1703,6,34.3,53,4,14702.8,39403.5,6,10004,25557,2523,85,8,Ship
S2108,Nancymouth,Brownshire,Chemicals,1999.21,21.27,08-07-2025,12-07-2025,FastTrack,3138.41,Awaiting Pickup,Medium,Pallet,4a7a8662-54b3-4384-9cb8-8643589a9fb2,5.83961E+12,Arroyoville,3,1853,5,25.8,22,0,7599.7,20367.2,1,11195,113484,670,867,8,Rail
S2109,Richardview,Jonathanstad,Chemicals,4270.52,60.31,16-07-2025,28-07-2025,EcoFreight,5304.12,In Transit,High,Pallet,3d4ea34a-4b98-4778-846b-b1f388c51ac0,2.15219E+12,North Jesse,2,861,6,-0.9,35,0,21729.7,58235.6,1,21537,117533,385,1098,5,Road
S2110,Rogersville,Josephton,Pharmaceuticals,2505.51,18,14-08-2025,20-08-2025,FastTrack,2889.51,Delayed,Medium,Container,d2ab4a68-4ca9-4031-9654-1d0fc0994188,5.86515E+12,Jonesstad,0,408,5,-0.3,30,23,2829.8,7583.86,7,26338,79483,1732,1409,15,Road
S2111,Buchananchester,Coxchester,Chemicals,1108.99,38.91,04-07-2025,11-07-2025,EcoFreight,2201.09,Delayed,Low,Crate,37b1de3e-852d-498c-ab2f-f3f009ad7b37,2.98179E+12,Karlaborough,5,1406,5,14.3,78,13,9087.3,24353.96,5,29939,141816,2226,800,15,Rail
S2112,New Yeseniaville,Port Robin,Pharmaceuticals,4298.51,21.75,25-07-2025,08-08-2025,RapidTrans,4828.51,Awaiting Pickup,High,Crate,1d93cda1-7e58-4bbd-a50c-d8db6e3ae0be,1.45404E+11,West Rebecca,2,625,4,-1.8,69,0,10811.4,28974.55,6,21783,40456,3499,273,5,Road
S2113,Stephensmouth,Bakermouth,Automotive,4067.55,30.11,27-07-2025,31-07-2025,CargoIndia,4670.15,Delivered,Medium,Box,e67b2379-853a-4b54-89e9-9a17eb6c3a17,1.75706E+11,Owensborough,3,603,4,-3,60,0,8423.7,22575.52,2,28857,88193,530,245,7,Road
S2114,West Jeffrey,South Zacharyland,Apparel,3237.11,32.83,13-08-2025,16-08-2025,EcoFreight,5040.91,Delivered,High,Pallet,fd60fec3-26d6-482e-97d3-aa1e8b746cab,1.90558E+12,Meyersport,2,2951,5,30.3,38,0,52010.6,139388.41,3,21743,106894,1082,240,15,Road
S2115,West Jeffrey,Crystalshire,Furniture,3712.15,91.63,25-08-2025,05-09-2025,CargoIndia,6428.95,In Transit,Medium,Container,7dd79a70-09bd-44f7-82aa-9356ea1bc4a0,3.9045E+11,South Jeremyburgh,6,3601,1,6.1,37,0,51215.5,137257.54,3,12873,20737,1010,1213,0,Ship
S2116,Nancymouth,Bakermouth,Machinery,1214.41,40.21,20-08-2025,23-08-2025,EcoFreight,3482.51,Delivered,Low,Container,e4e25eee-5ff2-4471-88ef-2d32bb208b49,2.37914E+12,South Codyton,5,3732,1,37.5,30,0,9319.7,24976.8,6,16190,123896,1513,1162,1,Rail
S2117,Jonathanstad,Richardborough,Chemicals,1556.76,59.45,22-08-2025,02-09-2025,CargoIndia,2996.26,Awaiting Pickup,Low,Pallet,26336672-29d5-4789-89e9-0d1e9e3a59f2,6.76373E+12,Craigtown,4,1690,3,23.2,43,0,4239.9,11362.93,7,18965,92246,3084,355,0,Rail
S2118,Jonathanstad,West Tylerland,Food,1791.12,83.86,28-06-2025,04-07-2025,CargoIndia,2924.22,Delivered,Low,Box,959a2365-2d41-48e3-bad6-5523016da6e3,5.4437E+12,Mccarthyton,4,589,1,37.1,73,0,,,5,9191,26783,623,739,14,Rail
S2119,Josephton,East Shannonmouth,Machinery,1988.46,65.46,21-08-2025,03-09-2025,FastTrack,2993.06,In Transit,Low,Crate,3233e77e-a970-4fca-8636-564a1a5abe4d,7.86391E+12,Baileyport,1,700,5,22.5,29,0,2007.1,5379.03,2,14636,121909,392,758,9,Rail
S2120,Richardview,Michaelshire,Electronics,882.04,61.78,01-08-2025,11-08-2025,CargoIndia,3279.34,In Transit,High,Pallet,a4f3acd8-6d0d-4d4f-9ddc-4444422632e5,4.28025E+11,North Matthewberg,2,3559,4,5.3,77,0,10278.5,27546.38,5,5004,21220,3188,274,7,Road
S2121,Lake Micheleberg,Port Robin,Apparel,2448.47,57.06,05-08-2025,18-08-2025,EcoFreight,3100.07,Delivered,Medium,Crate,85f0c12c-d115-4013-998e-ccea1ce90cc5,1.89041E+12,New Kyle,3,162,5,34.7,23,0,1907.9,5113.17,1,19270,54468,1110,284,9,Road
S2122,Nancymouth,West Jeffrey,Food,916.77,16.47,07-08-2025,14-08-2025,FastTrack,2833.47,Delivered,High,Crate,2eca2bdc-38aa-41c7-9555-358aa61ce291,,Westfort,3,3504,4,1.3,41,0,7344.6,19683.53,1,9287,23201,2262,1348,1,Road
S2123,North Allisonberg,Lake Jacobview,Books,4035.57,63.63,08-07-2025,12-07-2025,CargoIndia,5908.87,In Transit,High,Box,ed6401a6-9fcf-4383-acf4-4ecda8ed9c28,1.59539E+12,Perezton,4,2474,4,23.9,53,0,45166.4,121045.95,2,1680,84122,178,1419,8,Rail
S2124,West Tylerland,South Zacharyland,Books,3111.18,23.77,30-07-2025,05-08-2025,BlueCargo,5011.88,Awaiting Pickup,Medium,Box,b005b847-7f63-4455-abad-cc653209cee2,8.04734E+12,Lake Kelly,3,3326,6,27.8,81,0,26258,70371.44,2,16756,114369,656,499,6,Rail
S2125,Richardborough,Lake Jacobview,Furniture,2195.12,19.28,23-08-2025,31-08-2025,CargoIndia,4009.42,Delivered,High,Crate,67a50941-1f7d-4568-9826-8ad271cc5ce7,9.96216E+12,Davidville,4,3243,1,35.6,56,0,35149.7,94201.2,3,5536,18669,2735,661,5,Rail
S2126,Coxchester,Hannahfurt,Apparel,,82.39,15-08-2025,21-08-2025,FastTrack,,Awaiting Pickup,Medium,Box,908c3607-6727-4afd-b79a-1c17b91ff55e,4.85208E+12,Davidstad,7,3964,2,-5,88,0,21754.8,58302.86,6,2008,25846,1585,67,6,Ship
S2127,South Zacharyland,Brownshire,Automotive,776.58,29.95,16-08-2025,21-08-2025,CargoIndia,2359.08,Awaiting Pickup,Medium,Pallet,9ccb921c-6675-492e-aa44-c1fdba5f782d,8.19715E+12,Jamesfort,3,2566,6,25.4,25,0,3838.9,10288.25,3,21028,96479,1816,1315,5,Road
S2128,Robbinsville,Crystalshire,Pharmaceuticals,3807.33,25.4,03-08-2025,15-08-2025,EcoFreight,4743.33,Awaiting Pickup,Low,Crate,8171ea5c-7738-4883-833d-fb86a461cdf3,3.32348E+12,Kennedyport,2,1364,4,-0.8,21,0,7351.1,19700.95,1,29006,47210,517,1127,5,Road
S2129,West Marieland,New Yeseniaville,Chemicals,1684.52,54.25,15-07-2025,21-07-2025,CargoIndia,4381.02,Awaiting Pickup,High,Container,6c55b649-4a77-42c8-b8fc-662b259f24e0,1.72658E+11,Chapmanhaven,1,4308,2,5.2,71,0,14395.6,38580.21,1,2992,81343,1689,691,15,Air
S2130,West Marieland,Fosterland,Chemicals,3394.09,65.57,22-07-2025,04-08-2025,CargoIndia,4364.79,Delayed,Medium,Pallet,bf2f3d66-5067-4329-965e-998f2e94b8cc,9.07416E+12,Lloydhaven,2,630,5,12.7,13,12,7882.9,21126.17,1,5405,124884,2380,780,0,Road
S2131,Edwardville,Cameronmouth,Electronics,3535.15,84.6,05-07-2025,12-07-2025,RapidTrans,4993.15,Delayed,Medium,Crate,520f2f81-8c56-442b-b93b-ae1355b99f86,7.58157E+12,Colemanborough,4,1224,5,33.1,43,4,16466,44128.88,6,5889,124363,743,735,8,Road
S2132,Gomezton,Donnachester,Furniture,3487.02,33.67,17-08-2025,26-08-2025,CargoIndia,4707.72,Awaiting Pickup,Low,Crate,244cdb8f-a472-4a47-b948-9161e93cd92a,6.81866E+12,Dunnbury,4,1768,4,13.3,77,0,36646,98211.28,6,8767,11187,3056,80,14,Rail
S2133,Rogersville,Crystalshire,Electronics,489.74,69.97,19-07-2025,23-07-2025,RapidTrans,3036.44,In Transit,Medium,Box,fd6a13be-df66-4882-95af-9b93a69ee515,8.99398E+11,West Eric,5,3694,5,11,73,0,9964.2,26704.06,7,10646,68716,692,751,2,Road
S2134,West Jeffrey,Robbinsville,Apparel,3967.7,96.79,05-08-2025,19-08-2025,BlueCargo,6468.6,Delayed,High,Box,8beb11fd-a4ae-45ea-af35-4f7481c0ab70,3.86718E+12,Lake Pamelaton,3,3066,2,14,40,15,38126,102177.68,2,1841,30085,306,829,,Rail
S2135,Buchananchester,West Jeffrey,Furniture,796.87,89.38,24-07-2025,03-08-2025,EcoFreight,2384.17,Delivered,Low,Box,8358c111-2c08-4228-ac42-c0174ccefc01,7.89958E+12,West Ryan,4,1387,1,31.2,52,0,3061,8203.48,7,16518,58418,3291,1384,4,Road
S2136,Port Jenniferhaven,New Yeseniaville,Machinery,1003.34,1.29,25-08-2025,29-08-2025,FastTrack,3014.74,In Transit,Low,Pallet,8b67f5b0-c19b-48e4-8fb0-1304c0414a79,9.05225E+12,Wilsonshire,5,3997,6,15,15,0,10420.6,27927.21,1,7673,129365,653,797,2,Road
S2137,Port Robin,Coxchester,Books,4562.55,13.1,12-07-2025,17-07-2025,EcoFreight,6742.55,In Transit,High,Box,b0272381-03b6-492f-9b50-1e39e1a21c99,4.2806E+12,Allenburgh,1,4098,5,24.5,57,0,70765.4,189651.27,2,24573,130002,1372,856,3,Air
S2138,Josephton,Port Christopherport,Food,1125.6,18.56,16-08-2025,28-08-2025,BlueCargo,2963.7,Delayed,High,Crate,53d28852-f53a-4371-b3a0-15ad761b0b5b,6.54176E+12,East Kimberlyville,4,3305,6,33.1,13,0,5885.7,15773.68,3,10367,92334,2089,524,2,Road
S2139,Jonathanstad,Lake Jacobview,Automotive,2886.63,77.69,27-06-2025,07-07-2025,EcoFreight,4316.03,Awaiting Pickup,High,Pallet,970e50c9-01f7-4b95-b240-b78eb50757eb,6.34744E+12,North Benjamin,2,1305,3,17.4,50,0,10856.3,29094.88,7,8910,62862,2311,959,6,Road
S2140,Gomezton,Richardborough,Machinery,1147.8,33.07,04-08-2025,08-08-2025,BlueCargo,3803.5,Delivered,Medium,Pallet,c1d773d3-749f-4df3-862e-86646ed31480,6.91907E+12,Brandonview,9,4650,5,37,30,0,12236.4,32793.55,5,8173,56353,3126,1365,13,Ship
S2141,Port Robin,West Jeffrey,Books,4045.39,,03-07-2025,08-07-2025,EcoFreight,,Awaiting Pickup,Medium,Box,2f1ab74e-cef4-4e2c-b3ee-3e9e275db483,7.17363E+12,Brandonhaven,3,2757,3,30,75,0,54216.8,145301.02,2,26856,63640,131,14,2,Road
S2142,Michaelshire,Port Robin,Apparel,1020.33,4.53,15-07-2025,28-07-2025,CargoIndia,2504.63,In Transit,Low,Box,d6cd8903-fc8e-4d09-85b2-066099d99573,4.07645E+12,Sanfordton,2,2878,2,7.4,78,0,6682.8,17909.9,7,18667,82796,487,143,11,Rail
S2143,Lake Jacobview,Rogersville,Food,3596.64,23.18,21-07-2025,29-07-2025,FastTrack,4510.94,Delivered,Medium,Box,49b46556-267a-4c78-b1f5-a95da18d9c59,1.14689E+12,East Christinebury,4,1365,5,17.9,67,0,21303.4,57093.11,3,27484,5694,135,618,2,Road
S2144,New Yeseniaville,Nancymouth,Chemicals,1596.65,47.67,13-08-2025,26-08-2025,EcoFreight,4408.35,Delayed,Low,Box,d8e989ad-da4d-4c30-b9ea-7e7559b09db0,8.7062E+12,Williamsfort,2,4670,1,21.9,56,0,,,7,7625,31377,3236,1116,5,Air
S2145,Port Christopherport,West Marieland,Electronics,4544.56,,01-08-2025,07-08-2025,BlueCargo,,In Transit,High,Box,5fc65f5a-2391-4499-9ee6-94568843048f,1.14301E+12,Port Samantha,2,1170,6,29.4,70,0,12211.9,32727.89,7,12875,5868,819,1345,11,Road
S2146,Buchananchester,Lake Todd,Food,676.6,39.07,25-08-2025,07-09-2025,FastTrack,2449.3,Delayed,High,Crate,156d0072-3ded-49e8-b806-7bf96de2628d,1.08276E+12,Kevinstad,1,2764,3,0.7,47,9,5867,15723.56,5,7659,53019,1470,205,4,Rail
S2147,Crystalshire,Lake Jacobview,Automotive,,73.96,12-07-2025,26-07-2025,BlueCargo,,Awaiting Pickup,Low,Pallet,87bd1e53-3a35-4eea-8e58-48d450c91675,4.42272E+12,Port Veronica,10,4506,6,26.1,63,0,,,5,14087,67141,580,44,6,Ship
S2148,Nancymouth,Jonathanstad,Machinery,1298.88,74.91,21-08-2025,04-09-2025,FastTrack,2211.98,In Transit,High,Container,d150aa0c-58f0-4da2-99ea-50400d969ec2,1.75784E+12,Shortmouth,2,328,5,9.4,75,0,2241.1,6006.15,1,6999,100440,342,519,12,Road
S2149,Michaelshire,Jonathanstad,Pharmaceuticals,3404.58,,28-07-2025,06-08-2025,BlueCargo,,Delayed,Medium,Crate,df80c94c-e4bc-426e-afad-52095a87c8ab,7.14162E+12,West Deborah,4,2165,2,2.3,12,23,11008.3,29502.24,3,20504,117133,3159,606,13,Rail
S2150,Port Robin,Richardview,Books,861.88,22.54,09-08-2025,11-08-2025,CargoIndia,3337.78,In Transit,Medium,Pallet,8d5b553d-9e28-4481-b48c-dc98d93f6d93,9.87209E+11,Johnmouth,8,4501,3,29.6,26,0,13483.9,36136.85,4,23390,12133,1689,424,0,Ship
S2151,Coxchester,Richardview,Food,1777.65,84.96,22-07-2025,03-08-2025,RapidTrans,3463.25,Delivered,Medium,Box,ee8ec258-bad9-44e8-baea-8c88a4551d15,2.77047E+12,Lake David,3,1672,4,16.9,79,0,6837.9,18325.57,7,25234,139684,1834,449,5,Rail
S2152,Richardborough,New Yeseniaville,Books,2267.86,71.47,26-07-2025,05-08-2025,RapidTrans,3914.56,Delayed,High,Crate,0eb421ff-7a5c-4ba3-9909-ff455e70790d,8.31076E+12,South Wendy,2,1864,1,27,46,0,4571.7,12252.16,6,10491,86338,51,521,13,Rail
S2153,Stephensmouth,Edwardville,Machinery,770.55,,04-08-2025,08-08-2025,EcoFreight,,Awaiting Pickup,High,Pallet,09f9623d-df7f-4a89-87e3-dd0727263173,9.80498E+12,Kristinafurt,2,1987,4,21.6,57,0,2703.6,7245.65,1,19799,133435,292,496,1,Rail
S2154,Lake Jacobview,Brownshire,Machinery,2181.38,53.97,10-08-2025,17-08-2025,BlueCargo,3149.08,In Transit,Low,Box,7e4ee959-2d01-4f65-885f-666ff4104f3f,3.5447E+12,Jessicaberg,6,856,6,23.6,15,0,4185.8,11217.94,6,15813,5396,480,496,7,Rail
S2155,Richardborough,Buchananchester,Chemicals,3977.14,47.72,23-08-2025,30-08-2025,EcoFreight,6608.84,Delayed,High,Container,2238cdb8-2200-4ccb-9f66-820f6e59eb85,7.76709E+12,Banksville,7,4309,6,11.6,16,13,25243.2,67651.78,5,3091,63746,1806,739,10,Ship
S2156,Port Christopherport,Coxchester,Books,455.96,14.99,24-07-2025,04-08-2025,EcoFreight,2590.86,Awaiting Pickup,Medium,Box,a1e18500-90cc-429c-9270-ec9f546ab2ef,3.79781E+12,West Larry,3,3970,1,5.4,77,0,3616.9,9693.29,3,8630,12824,1055,1106,12,Rail
S2157,Robbinsville,Jonathanstad,Machinery,2869.1,11.76,30-06-2025,05-07-2025,BlueCargo,3148.2,Delayed,Low,Crate,619d40b5-19b3-42fb-9b5f-7b7b59f2c79d,8.1012E+12,Wendyberg,0,323,5,17.6,74,0,3286.7,8808.36,7,24929,44558,3184,333,11,Road
S2158,Port Christopherport,Rogersville,Pharmaceuticals,3276.33,47.73,19-08-2025,01-09-2025,BlueCargo,5200.13,Delivered,Low,Crate,696a085d-3987-44af-b432-f9ecd796fa44,4.73583E+12,South Stephenmouth,7,2893,6,4.3,71,0,18346.2,49167.82,5,25125,19910,342,175,15,Road
S2159,New Yeseniaville,Richardborough,Automotive,2595.04,39.79,24-07-2025,03-08-2025,FastTrack,4665.94,Delivered,Medium,Container,ed03d115-923a-4137-bac5-7d1eff65238f,7.80454E+11,Port Elizabethview,3,3346,5,30.7,44,0,24351.5,65262.02,7,9534,19909,3084,1212,14,Rail
S2160,Port Robin,West Jeffrey,Machinery,3058.8,98.58,03-07-2025,14-07-2025,FastTrack,5792.1,Awaiting Pickup,Low,Box,0dc43046-4114-4843-b749-b3f4f29ee347,9.5045E+12,East Leahmouth,2,3495,5,-1.3,14,0,51213.2,137251.38,6,27913,74854,3315,156,3,Rail
S2161,East Shannonmouth,Buchananchester,Electronics,636.24,24.28,17-08-2025,29-08-2025,RapidTrans,1979.54,Delivered,High,Crate,113d8111-fced-4104-81e6-c4d9f4e36532,1.32083E+12,South Charlestown,2,2201,3,2.2,89,0,8147.2,21834.5,7,15978,42967,2117,896,11,Road
S2162,New Yeseniaville,Lake Micheleberg,Books,,98.39,15-07-2025,28-07-2025,EcoFreight,,In Transit,Medium,Box,8fc3110c-3f04-4763-a63e-a84c76504671,5.64288E+12,Austinport,8,4527,5,1.1,38,0,44859.1,120222.39,4,7732,86634,2673,402,14,Ship
S2163,Gomezton,Jonathanstad,Furniture,1842.15,26.68,31-07-2025,02-08-2025,RapidTrans,3085.45,In Transit,Medium,Pallet,f205f2ae-46bd-43b6-a1ff-1c306ba0bcf9,4.21075E+12,Dustinmouth,4,1953,6,21.4,67,0,7477.5,20039.7,3,2127,46511,1100,590,14,Rail
S2164,Gomezton,Port Jenniferhaven,Books,3871.03,22.09,02-08-2025,05-08-2025,FastTrack,5710.93,Delivered,Low,Box,c450d569-c91e-4165-9486-2ecbba357f7e,1.66624E+12,East Derrick,7,3238,1,21.2,87,0,13411.4,35942.55,3,18067,116534,2869,874,8,Ship
S2165,Richardborough,Port Robin,Food,253.04,62.68,08-08-2025,11-08-2025,EcoFreight,958.34,In Transit,High,Container,b2b4cf23-e2d7-4439-89f0-3e62e14da91a,6.44938E+12,Jacksonshire,2,157,2,19.9,67,0,59.9,160.53,1,19159,53912,1660,737,9,Rail
S2166,Rogersville,Josephton,Books,1322.1,33.47,03-07-2025,05-07-2025,FastTrack,3817.3,Awaiting Pickup,Low,Box,f6d705ec-0ad4-4d51-94a2-68165296322e,3.46268E+12,Ballmouth,2,4321,2,22.5,66,0,29325.5,78592.34,4,1220,83520,1708,1267,2,Air
S2167,Coxchester,Lake Jacobview,Pharmaceuticals,2851.84,,13-08-2025,27-08-2025,RapidTrans,,Delayed,Medium,Container,773c6799-832d-4cb8-822e-1b9f964f6189,7.84524E+12,Dawsonborough,3,4197,6,4.2,13,4,58605.5,157062.74,3,1496,53636,2450,155,14,Air
S2168,West Jeffrey,Edwardville,Furniture,2575.4,1.31,17-08-2025,22-08-2025,EcoFreight,4509.5,Awaiting Pickup,Medium,Crate,4853ac10-d4da-4ebe-ad0b-a140f401b93e,3.76917E+12,Lake Jessica,4,3842,4,13.7,73,0,56105.2,150361.94,7,10198,106144,2753,932,0,Rail
S2169,Edwardville,Jonathanstad,Books,4872.55,,24-08-2025,06-09-2025,RapidTrans,,Delayed,Low,Crate,fcdc5701-817c-4158-ae40-9b664a89317c,8.80919E+12,Taylormouth,5,2909,2,11.8,30,0,22057.6,59114.37,4,12949,149774,2257,905,5,Rail
S2170,Port Christopherport,Cameronmouth,Books,,24.29,16-08-2025,18-08-2025,EcoFreight,,Awaiting Pickup,Medium,Pallet,918b6570-e1ce-4106-8a22-3bfac5beaa0e,6.12023E+12,Jameshaven,6,3275,3,24.7,20,0,50361.6,134969.09,5,7430,89623,250,723,0,Ship
S2171,Bakermouth,Richardview,Pharmaceuticals,3905.7,10.77,15-08-2025,27-08-2025,CargoIndia,4854.4,Delivered,High,Box,7d0570b4-c7e7-4b1d-a42b-3cad1e4307ae,2.03154E+12,East Samuel,2,1682,2,19.6,13,0,14395.3,38579.4,7,4265,75996,3286,1285,2,Road
S2172,Port Jenniferhaven,Buchananchester,Pharmaceuticals,906.34,6.26,01-07-2025,11-07-2025,BlueCargo,1741.44,Delayed,High,Container,8405d022-e66c-42c0-8d69-cabb3b48b91f,6.47698E+12,West Maryview,5,1545,2,0.1,77,6,2328,6239.04,1,20969,138942,383,1370,5,Ship
S2173,South Zacharyland,South Zacharyland,Machinery,532.53,42.7,19-08-2025,26-08-2025,CargoIndia,1612.03,Awaiting Pickup,Low,Pallet,3b688958-a9db-4869-9981-6f32ab755d84,8.99416E+12,Grahamfurt,4,1305,3,36.4,80,0,1887.5,5058.5,3,20165,67470,3472,1272,2,Rail
S2174,Michaelshire,Jonathanstad,Chemicals,1429.43,97,22-08-2025,02-09-2025,EcoFreight,2780.93,Awaiting Pickup,Low,Crate,4e355427-5c48-4363-9ced-b0e1c5fe7a6b,4.84525E+12,West Jasonmouth,2,763,5,1.8,54,0,,,1,9127,28511,2411,917,14,Road
S2175,Jonathanstad,West Jeffrey,Machinery,2441.49,60.18,28-06-2025,30-06-2025,EcoFreight,3587.79,Delivered,Low,Crate,b67e4bd0-e456-42cd-b2e2-6fdb73158102,7.97804E+12,Kingmouth,4,1089,4,25.3,24,0,11778.9,31567.45,4,25299,132768,2715,247,10,Rail
S2176,Nancymouth,Michaelshire,Books,4990.74,83.1,28-07-2025,10-08-2025,CargoIndia,7059.74,In Transit,Medium,Container,46463e01-7181-4120-a2fa-f9bf2b028216,8.00656E+12,Suzannehaven,4,2476,3,1,57,0,15574.6,41739.93,4,23183,134603,1970,241,12,Rail
S2177,West Jeffrey,Stephensmouth,Furniture,1740.15,30.98,18-07-2025,30-07-2025,FastTrack,3828.45,Awaiting Pickup,Medium,Box,4aee4750-97bd-4ffd-b284-4d0abe4925dd,9.80914E+12,Lake Sarahmouth,3,3557,4,3.1,60,0,21752.4,58296.43,1,8273,11233,1003,1357,14,Road
S2178,West Jeffrey,Buchananchester,Electronics,2111.98,96.49,20-07-2025,03-08-2025,BlueCargo,4639.88,In Transit,Low,Crate,86ebc162-f931-420e-81f8-d0ef0c0e3cc9,6.25034E+12,Donaldborough,8,3126,6,-3.7,53,0,32657.6,87522.37,7,28063,90796,98,1455,15,Ship
S2179,Rogersville,Port Christopherport,Pharmaceuticals,1064.09,47.39,10-08-2025,24-08-2025,BlueCargo,3915.99,Awaiting Pickup,High,Crate,b01e70eb-b36d-4a8f-964e-761416a2d20a,1.58889E+12,Porterburgh,0,4756,5,15.9,27,0,5684.2,15233.66,1,19022,109610,2342,61,5,Air
